series_id,year,period,value,footnote_codes,category,value_lag12,cpi_yoy_change,month
CUURS000SAS367   ,2023,M03,328.55,,Commodities Services Special,,,3
CUURS000SAS367   ,2023,M04,330.515,,Commodities Services Special,,,4
CUURS000SAS367   ,2023,M05,331.035,,Commodities Services Special,,,5
CUURS000SAS367   ,2023,M06,331.292,,Commodities Services Special,,,6
CUURS000SAS367   ,2023,M07,332.636,,Commodities Services Special,,,7
CUURS000SAS367   ,2023,M08,334.072,,Commodities Services Special,,,8
CUURS000SAS367   ,2023,M09,335.062,,Commodities Services Special,,,9
CUURS000SAS367   ,2023,M10,335.118,,Commodities Services Special,,,10
CUURS000SAS367   ,2023,M11,335.618,,Commodities Services Special,,,11
CUURS000SAS367   ,2023,M12,337.4,,Commodities Services Special,,,12
CUURS000SAS367   ,2023,M13,332.034,,Commodities Services Special,325.27,2.08,13
CUURS000SAS367   ,2024,M01,338.565,,Commodities Services Special,327.84,3.27,1
CUURS000SAS367   ,2024,M02,340.059,,Commodities Services Special,328.55,3.5,2
CUURS000SAS367   ,2024,M03,340.647,,Commodities Services Special,330.515,3.07,3
CUURS000SAS367   ,2024,M04,342.304,,Commodities Services Special,331.035,3.4,4
CUURS000SAS367   ,2024,M05,343.174,,Commodities Services Special,331.292,3.59,5
CUURS000SAS367   ,2024,M06,343.587,,Commodities Services Special,332.636,3.29,6
CUURS000SAS367   ,2024,M07,345.198,,Commodities Services Special,334.072,3.33,7
CUURS000SAS367   ,2024,M08,346.145,,Commodities Services Special,335.062,3.31,8
CUURS000SAS367   ,2024,M09,345.914,,Commodities Services Special,335.118,3.22,9
CUURS000SAS367   ,2024,M10,346.665,,Commodities Services Special,335.618,3.29,10
CUURS000SAS367   ,2024,M11,346.635,,Commodities Services Special,337.4,2.74,11
CUURS000SAS367   ,2024,M12,346.54,,Commodities Services Special,332.034,4.37,12
CUURS000SAS367   ,2024,M13,343.786,,Commodities Services Special,338.565,1.54,13
CUURS000SAS367   ,2025,M01,349.162,,Commodities Services Special,340.059,2.68,1
CUURS000SAS367   ,2025,M02,351.125,,Commodities Services Special,340.647,3.08,2
CUURS000SAS367   ,2025,M03,352.403,,Commodities Services Special,342.304,2.95,3
CUURS000SAS367   ,2025,M04,351.973,,Commodities Services Special,343.174,2.56,4
CUURS000SAS367   ,2025,M05,351.373,,Commodities Services Special,343.587,2.27,5
CUURS000SAS367   ,2025,M06,352.432,,Commodities Services Special,345.198,2.1,6
CUURS000SAS367   ,2025,M07,353.243,,Commodities Services Special,346.145,2.05,7
CUURS000SAS367   ,2025,M08,353.646,,Commodities Services Special,345.914,2.24,8
CUURS000SAS367   ,2025,M09,353.974,,Commodities Services Special,346.665,2.11,9
CUURS000SAS367   ,2025,M11,353.949,,Commodities Services Special,346.54,2.14,11
CUURS000SAS367   ,2025,M12,353.69,,Commodities Services Special,343.786,2.88,12
CUURS000SAS367   ,2025,M13,352.452,,Commodities Services Special,349.162,0.94,13
CUURS000SAS4     ,2023,M01,290.508,,Commodities Services Special,,,1
CUURS000SAS4     ,2023,M02,296.991,,Commodities Services Special,,,2
CUURS000SAS4     ,2023,M03,300.619,,Commodities Services Special,,,3
CUURS000SAS4     ,2023,M04,302.869,,Commodities Services Special,,,4
CUURS000SAS4     ,2023,M05,305.484,,Commodities Services Special,,,5
CUURS000SAS4     ,2023,M06,305.429,,Commodities Services Special,,,6
CUURS000SAS4     ,2023,M07,304.797,,Commodities Services Special,,,7
CUURS000SAS4     ,2023,M08,306.723,,Commodities Services Special,,,8
CUURS000SAS4     ,2023,M09,308.149,,Commodities Services Special,,,9
CUURS000SAS4     ,2023,M10,312.639,,Commodities Services Special,,,10
CUURS000SAS4     ,2023,M11,315.065,,Commodities Services Special,,,11
CUURS000SAS4     ,2023,M12,315.16,,Commodities Services Special,,,12
CUURS000SAS4     ,2023,M13,305.369,,Commodities Services Special,290.508,5.12,13
CUURS000SAS4     ,2024,M01,318.576,,Commodities Services Special,296.991,7.27,1
CUURS000SAS4     ,2024,M02,326.225,,Commodities Services Special,300.619,8.52,2
CUURS000SAS4     ,2024,M03,330.66,,Commodities Services Special,302.869,9.18,3
CUURS000SAS4     ,2024,M04,334.992,,Commodities Services Special,305.484,9.66,4
CUURS000SAS4     ,2024,M05,338.011,,Commodities Services Special,305.429,10.67,5
CUURS000SAS4     ,2024,M06,336.15,,Commodities Services Special,304.797,10.29,6
CUURS000SAS4     ,2024,M07,335.714,,Commodities Services Special,306.723,9.45,7
CUURS000SAS4     ,2024,M08,336.606,,Commodities Services Special,308.149,9.23,8
CUURS000SAS4     ,2024,M09,338.969,,Commodities Services Special,312.639,8.42,9
CUURS000SAS4     ,2024,M10,343.038,,Commodities Services Special,315.065,8.88,10
CUURS000SAS4     ,2024,M11,343.559,,Commodities Services Special,315.16,9.01,11
CUURS000SAS4     ,2024,M12,341.634,,Commodities Services Special,305.369,11.88,12
CUURS000SAS4     ,2024,M13,335.345,,Commodities Services Special,318.576,5.26,13
CUURS000SAS4     ,2025,M01,348.336,,Commodities Services Special,326.225,6.78,1
CUURS000SAS4     ,2025,M02,349.357,,Commodities Services Special,330.66,5.65,2
CUURS000SAS4     ,2025,M03,346.904,,Commodities Services Special,334.992,3.56,3
CUURS000SAS4     ,2025,M04,347.804,,Commodities Services Special,338.011,2.9,4
CUURS000SAS4     ,2025,M05,349.816,,Commodities Services Special,336.15,4.07,5
CUURS000SAS4     ,2025,M06,350.129,,Commodities Services Special,335.714,4.29,6
CUURS000SAS4     ,2025,M07,349.347,,Commodities Services Special,336.606,3.79,7
CUURS000SAS4     ,2025,M08,348.389,,Commodities Services Special,338.969,2.78,8
CUURS000SAS4     ,2025,M09,349.422,,Commodities Services Special,343.038,1.86,9
CUURS000SAS4     ,2025,M11,350.368,,Commodities Services Special,341.634,2.56,11
CUURS000SAS4     ,2025,M12,348.031,,Commodities Services Special,335.345,3.78,12
CUURS000SAS4     ,2025,M13,348.9,,Commodities Services Special,348.336,0.16,13
CUURS000SASL2RS  ,2023,M01,325.244,,Commodities Services Special,,,1
CUURS000SASL2RS  ,2023,M02,325.684,,Commodities Services Special,,,2
CUURS000SASL2RS  ,2023,M03,325.188,,Commodities Services Special,,,3
CUURS000SASL2RS  ,2023,M04,326.371,,Commodities Services Special,,,4
CUURS000SASL2RS  ,2023,M05,327.103,,Commodities Services Special,,,5
CUURS000SASL2RS  ,2023,M06,328.435,,Commodities Services Special,,,6
CUURS000SASL2RS  ,2023,M07,328.762,,Commodities Services Special,,,7
CUURS000SASL2RS  ,2023,M08,329.929,,Commodities Services Special,,,8
CUURS000SASL2RS  ,2023,M09,330.828,,Commodities Services Special,,,9
CUURS000SASL2RS  ,2023,M10,331.27,,Commodities Services Special,,,10
CUURS000SASL2RS  ,2023,M11,332.765,,Commodities Services Special,,,11
CUURS000SASL2RS  ,2023,M12,333.874,,Commodities Services Special,,,12
CUURS000SASL2RS  ,2023,M13,328.788,,Commodities Services Special,325.244,1.09,13
CUURS000SASL2RS  ,2024,M01,336.807,,Commodities Services Special,325.684,3.42,1
CUURS000SASL2RS  ,2024,M02,339.728,,Commodities Services Special,325.188,4.47,2
CUURS000SASL2RS  ,2024,M03,341.617,,Commodities Services Special,326.371,4.67,3
CUURS000SASL2RS  ,2024,M04,342.582,,Commodities Services Special,327.103,4.73,4
CUURS000SASL2RS  ,2024,M05,344.114,,Commodities Services Special,328.435,4.77,5
CUURS000SASL2RS  ,2024,M06,345.439,,Commodities Services Special,328.762,5.07,6
CUURS000SASL2RS  ,2024,M07,345.827,,Commodities Services Special,329.929,4.82,7
CUURS000SASL2RS  ,2024,M08,346.021,,Commodities Services Special,330.828,4.59,8
CUURS000SASL2RS  ,2024,M09,347.254,,Commodities Services Special,331.27,4.83,9
CUURS000SASL2RS  ,2024,M10,348.586,,Commodities Services Special,332.765,4.75,10
CUURS000SASL2RS  ,2024,M11,348.749,,Commodities Services Special,333.874,4.46,11
CUURS000SASL2RS  ,2024,M12,348.678,,Commodities Services Special,328.788,6.05,12
CUURS000SASL2RS  ,2024,M13,344.617,,Commodities Services Special,336.807,2.32,13
CUURS000SASL2RS  ,2025,M01,352.39,,Commodities Services Special,339.728,3.73,1
CUURS000SASL2RS  ,2025,M02,354.291,,Commodities Services Special,341.617,3.71,2
CUURS000SASL2RS  ,2025,M03,354.563,,Commodities Services Special,342.582,3.5,3
CUURS000SASL2RS  ,2025,M04,355.957,,Commodities Services Special,344.114,3.44,4
CUURS000SASL2RS  ,2025,M05,356.865,,Commodities Services Special,345.439,3.31,5
CUURS000SASL2RS  ,2025,M06,359.414,,Commodities Services Special,345.827,3.93,6
CUURS000SASL2RS  ,2025,M07,359.987,,Commodities Services Special,346.021,4.04,7
CUURS000SASL2RS  ,2025,M08,359.885,,Commodities Services Special,347.254,3.64,8
CUURS000SASL2RS  ,2025,M09,360.376,,Commodities Services Special,348.586,3.38,9
CUURS000SASL2RS  ,2025,M11,360.92,,Commodities Services Special,348.678,3.51,11
CUURS000SASL2RS  ,2025,M12,360.219,,Commodities Services Special,344.617,4.53,12
CUURS000SASL2RS  ,2025,M13,357.715,,Commodities Services Special,352.39,1.51,13
CUURS000SASL5    ,2023,M01,315.653,,Commodities Services Special,,,1
CUURS000SASL5    ,2023,M02,317.497,,Commodities Services Special,,,2
CUURS000SASL5    ,2023,M03,318.562,,Commodities Services Special,,,3
CUURS000SASL5    ,2023,M04,320.14,,Commodities Services Special,,,4
CUURS000SASL5    ,2023,M05,321.699,,Commodities Services Special,,,5
CUURS000SASL5    ,2023,M06,323.284,,Commodities Services Special,,,6
CUURS000SASL5    ,2023,M07,324.648,,Commodities Services Special,,,7
CUURS000SASL5    ,2023,M08,325.512,,Commodities Services Special,,,8
CUURS000SASL5    ,2023,M09,327.037,,Commodities Services Special,,,9
CUURS000SASL5    ,2023,M10,327.771,,Commodities Services Special,,,10
CUURS000SASL5    ,2023,M11,329.182,,Commodities Services Special,,,11
CUURS000SASL5    ,2023,M12,330.2,,Commodities Services Special,,,12
CUURS000SASL5    ,2023,M13,323.432,,Commodities Services Special,315.653,2.46,13
CUURS000SASL5    ,2024,M01,332.175,,Commodities Services Special,317.497,4.62,1
CUURS000SASL5    ,2024,M02,334.379,,Commodities Services Special,318.562,4.97,2
CUURS000SASL5    ,2024,M03,336.367,,Commodities Services Special,320.14,5.07,3
CUURS000SASL5    ,2024,M04,337.805,,Commodities Services Special,321.699,5.01,4
CUURS000SASL5    ,2024,M05,339.801,,Commodities Services Special,323.284,5.11,5
CUURS000SASL5    ,2024,M06,340.873,,Commodities Services Special,324.648,5.0,6
CUURS000SASL5    ,2024,M07,342.027,,Commodities Services Special,325.512,5.07,7
CUURS000SASL5    ,2024,M08,342.873,,Commodities Services Special,327.037,4.84,8
CUURS000SASL5    ,2024,M09,343.338,,Commodities Services Special,327.771,4.75,9
CUURS000SASL5    ,2024,M10,344.129,,Commodities Services Special,329.182,4.54,10
CUURS000SASL5    ,2024,M11,344.303,,Commodities Services Special,330.2,4.27,11
CUURS000SASL5    ,2024,M12,344.844,,Commodities Services Special,323.432,6.62,12
CUURS000SASL5    ,2024,M13,340.243,,Commodities Services Special,332.175,2.43,13
CUURS000SASL5    ,2025,M01,347.31,,Commodities Services Special,334.379,3.87,1
CUURS000SASL5    ,2025,M02,348.883,,Commodities Services Special,336.367,3.72,2
CUURS000SASL5    ,2025,M03,349.38,,Commodities Services Special,337.805,3.43,3
CUURS000SASL5    ,2025,M04,350.706,,Commodities Services Special,339.801,3.21,4
CUURS000SASL5    ,2025,M05,351.631,,Commodities Services Special,340.873,3.16,5
CUURS000SASL5    ,2025,M06,353.292,,Commodities Services Special,342.027,3.29,6
CUURS000SASL5    ,2025,M07,353.607,,Commodities Services Special,342.873,3.13,7
CUURS000SASL5    ,2025,M08,353.912,,Commodities Services Special,343.338,3.08,8
CUURS000SASL5    ,2025,M09,354.728,,Commodities Services Special,344.129,3.08,9
CUURS000SASL5    ,2025,M11,355.028,,Commodities Services Special,344.844,2.95,11
CUURS000SASL5    ,2025,M12,355.347,,Commodities Services Special,340.243,4.44,12
CUURS000SASL5    ,2025,M13,352.166,,Commodities Services Special,347.31,1.4,13
CUURS000SASLE    ,2023,M01,329.347,,Commodities Services Special,,,1
CUURS000SASLE    ,2023,M02,331.931,,Commodities Services Special,,,2
CUURS000SASLE    ,2023,M03,333.526,,Commodities Services Special,,,3
CUURS000SASLE    ,2023,M04,335.261,,Commodities Services Special,,,4
CUURS000SASLE    ,2023,M05,336.824,,Commodities Services Special,,,5
CUURS000SASLE    ,2023,M06,337.806,,Commodities Services Special,,,6
CUURS000SASLE    ,2023,M07,339.077,,Commodities Services Special,,,7
CUURS000SASLE    ,2023,M08,339.871,,Commodities Services Special,,,8
CUURS000SASLE    ,2023,M09,341.399,,Commodities Services Special,,,9
CUURS000SASLE    ,2023,M10,342.322,,Commodities Services Special,,,10
CUURS000SASLE    ,2023,M11,343.666,,Commodities Services Special,,,11
CUURS000SASLE    ,2023,M12,344.917,,Commodities Services Special,,,12
CUURS000SASLE    ,2023,M13,337.996,,Commodities Services Special,329.347,2.63,13
CUURS000SASLE    ,2024,M01,346.796,,Commodities Services Special,331.931,4.48,1
CUURS000SASLE    ,2024,M02,349.147,,Commodities Services Special,333.526,4.68,2
CUURS000SASLE    ,2024,M03,351.205,,Commodities Services Special,335.261,4.76,3
CUURS000SASLE    ,2024,M04,352.844,,Commodities Services Special,336.824,4.76,4
CUURS000SASLE    ,2024,M05,354.76,,Commodities Services Special,337.806,5.02,5
CUURS000SASLE    ,2024,M06,355.5,,Commodities Services Special,339.077,4.84,6
CUURS000SASLE    ,2024,M07,356.489,,Commodities Services Special,339.871,4.89,7
CUURS000SASLE    ,2024,M08,357.459,,Commodities Services Special,341.399,4.7,8
CUURS000SASLE    ,2024,M09,358.091,,Commodities Services Special,342.322,4.61,9
CUURS000SASLE    ,2024,M10,359.119,,Commodities Services Special,343.666,4.5,10
CUURS000SASLE    ,2024,M11,359.589,,Commodities Services Special,344.917,4.25,11
CUURS000SASLE    ,2024,M12,359.983,,Commodities Services Special,337.996,6.51,12
CUURS000SASLE    ,2024,M13,355.082,,Commodities Services Special,346.796,2.39,13
CUURS000SASLE    ,2025,M01,362.211,,Commodities Services Special,349.147,3.74,1
CUURS000SASLE    ,2025,M02,363.733,,Commodities Services Special,351.205,3.57,2
CUURS000SASLE    ,2025,M03,364.307,,Commodities Services Special,352.844,3.25,3
CUURS000SASLE    ,2025,M04,365.613,,Commodities Services Special,354.76,3.06,4
CUURS000SASLE    ,2025,M05,366.331,,Commodities Services Special,355.5,3.05,5
CUURS000SASLE    ,2025,M06,367.438,,Commodities Services Special,356.489,3.07,6
CUURS000SASLE    ,2025,M07,367.99,,Commodities Services Special,357.459,2.95,7
CUURS000SASLE    ,2025,M08,368.394,,Commodities Services Special,358.091,2.88,8
CUURS000SASLE    ,2025,M09,369.455,,Commodities Services Special,359.119,2.88,9
CUURS000SASLE    ,2025,M11,369.768,,Commodities Services Special,359.983,2.72,11
CUURS000SASLE    ,2025,M12,370.063,,Commodities Services Special,355.082,4.22,12
CUURS000SASLE    ,2025,M13,366.846,,Commodities Services Special,362.211,1.28,13
CUUS0000AA0      ,2023,S01,905.879,,Commodities Services Special,,,1
CUUS0000AA0      ,2023,S02,919.623,,Commodities Services Special,,,2
CUUS0000AA0      ,2023,S03,912.751,,Commodities Services Special,,,3
CUUS0000AA0      ,2024,S01,935.047,,Commodities Services Special,,,1
CUUS0000AA0      ,2024,S02,944.298,,Commodities Services Special,,,2
CUUS0000AA0      ,2024,S03,939.672,,Commodities Services Special,,,3
CUUS0000AA0      ,2025,S01,959.263,,Commodities Services Special,,,1
CUUS0000AA0      ,2025,S02,970.56,,Commodities Services Special,,,2
CUUS0000AA0      ,2025,S03,964.398,,Commodities Services Special,,,3
CUUS0000SA0      ,2023,S01,302.408,,Commodities Services Special,,,1
CUUS0000SA0      ,2023,S02,306.996,,Commodities Services Special,,,2
CUUS0000SA0      ,2023,S03,304.702,,Commodities Services Special,,,3
CUUS0000SA0      ,2024,S01,312.145,,Commodities Services Special,,,1
CUUS0000SA0      ,2024,S02,315.233,,Commodities Services Special,,,2
CUUS0000SA0      ,2024,S03,313.689,,Commodities Services Special,,,3
CUUS0000SA0      ,2025,S01,320.229,,Commodities Services Special,,,1
CUUS0000SA0      ,2025,S02,324.0,,Commodities Services Special,,,2
CUUS0000SA0      ,2025,S03,321.943,,Commodities Services Special,,,3
CUUS0000SA0E     ,2023,S01,281.852,,Commodities Services Special,,,1
CUUS0000SA0E     ,2023,S02,284.72,,Commodities Services Special,,,2
CUUS0000SA0E     ,2023,S03,283.286,,Commodities Services Special,,,3
CUUS0000SA0E     ,2024,S01,283.221,,Commodities Services Special,,,1
CUUS0000SA0E     ,2024,S02,275.868,,Commodities Services Special,,,2
CUUS0000SA0E     ,2024,S03,279.544,,Commodities Services Special,,,3
CUUS0000SA0E     ,2025,S01,278.156,,Commodities Services Special,,,1
CUUS0000SA0E     ,2025,S02,280.79,,Commodities Services Special,,,2
CUUS0000SA0E     ,2025,S03,279.353,,Commodities Services Special,,,3
CUUS0000SA0L1    ,2023,S01,299.517,,Commodities Services Special,,,1
CUUS0000SA0L1    ,2023,S02,304.244,,Commodities Services Special,,,2
CUUS0000SA0L1    ,2023,S03,301.881,,Commodities Services Special,,,3
CUUS0000SA0L1    ,2024,S01,309.609,,Commodities Services Special,,,1
CUUS0000SA0L1    ,2024,S02,312.613,,Commodities Services Special,,,2
CUUS0000SA0L1    ,2024,S03,311.111,,Commodities Services Special,,,3
CUUS0000SA0L1    ,2025,S01,317.539,,Commodities Services Special,,,1
CUUS0000SA0L1    ,2025,S02,321.232,,Commodities Services Special,,,2
CUUS0000SA0L1    ,2025,S03,319.217,,Commodities Services Special,,,3
CUUS0000SA0L12   ,2023,S01,266.357,,Commodities Services Special,,,1
CUUS0000SA0L12   ,2023,S02,268.514,,Commodities Services Special,,,2
CUUS0000SA0L12   ,2023,S03,267.435,,Commodities Services Special,,,3
CUUS0000SA0L12   ,2024,S01,271.402,,Commodities Services Special,,,1
CUUS0000SA0L12   ,2024,S02,271.934,,Commodities Services Special,,,2
CUUS0000SA0L12   ,2024,S03,271.668,,Commodities Services Special,,,3
CUUS0000SA0L12   ,2025,S01,275.429,,Commodities Services Special,,,1
CUUS0000SA0L12   ,2025,S02,278.191,,Commodities Services Special,,,2
CUUS0000SA0L12   ,2025,S03,276.684,,Commodities Services Special,,,3
CUUS0000SA0L12E  ,2023,S01,267.351,,Commodities Services Special,,,1
CUUS0000SA0L12E  ,2023,S02,269.43,,Commodities Services Special,,,2
CUUS0000SA0L12E  ,2023,S03,268.39,,Commodities Services Special,,,3
CUUS0000SA0L12E  ,2024,S01,272.949,,Commodities Services Special,,,1
CUUS0000SA0L12E  ,2024,S02,274.691,,Commodities Services Special,,,2
CUUS0000SA0L12E  ,2024,S03,273.82,,Commodities Services Special,,,3
CUUS0000SA0L12E  ,2025,S01,278.469,,Commodities Services Special,,,1
CUUS0000SA0L12E  ,2025,S02,281.284,,Commodities Services Special,,,2
CUUS0000SA0L12E  ,2025,S03,279.748,,Commodities Services Special,,,3
CUUS0000SA0L12E4 ,2023,S01,271.297,,Commodities Services Special,,,1
CUUS0000SA0L12E4 ,2023,S02,273.591,,Commodities Services Special,,,2
CUUS0000SA0L12E4 ,2023,S03,272.444,,Commodities Services Special,,,3
CUUS0000SA0L12E4 ,2024,S01,278.159,,Commodities Services Special,,,1
CUUS0000SA0L12E4 ,2024,S02,280.113,,Commodities Services Special,,,2
CUUS0000SA0L12E4 ,2024,S03,279.136,,Commodities Services Special,,,3
