series_id,year,period,value,footnote_codes,category,value_lag12,cpi_yoy_change
CUUR0000SEGB     ,2024,M08,178.452,,All Other Services Goods,178.898,-0.25
CUUR0000SEGB     ,2024,M09,179.154,,All Other Services Goods,179.617,-0.26
CUUR0000SEGB     ,2024,M10,179.634,,All Other Services Goods,178.553,0.61
CUUR0000SEGB     ,2024,M11,179.444,,All Other Services Goods,176.62,1.6
CUUR0000SEGB     ,2024,M12,177.536,,All Other Services Goods,176.272,0.72
CUUR0000SEGB     ,2024,M13,178.888,,All Other Services Goods,177.546,0.76
CUUR0000SEGB     ,2025,M01,178.259,,All Other Services Goods,179.311,-0.59
CUUR0000SEGB     ,2025,M02,179.824,,All Other Services Goods,179.706,0.07
CUUR0000SEGB     ,2025,M03,179.746,,All Other Services Goods,179.28,0.26
CUUR0000SEGB     ,2025,M04,180.004,,All Other Services Goods,178.83,0.66
CUUR0000SEGB     ,2025,M05,179.673,,All Other Services Goods,178.682,0.55
CUUR0000SEGB     ,2025,M06,179.83,,All Other Services Goods,179.079,0.42
CUUR0000SEGB     ,2025,M07,179.777,,All Other Services Goods,178.452,0.74
CUUR0000SEGB     ,2025,M08,180.503,,All Other Services Goods,179.154,0.75
CUUR0000SEGB     ,2025,M09,181.816,,All Other Services Goods,179.634,1.21
CUUR0000SEGB     ,2025,M10,,X,All Other Services Goods,179.444,
CUUR0000SEGB     ,2025,M11,180.752,,All Other Services Goods,177.536,1.81
CUUR0000SEGB     ,2025,M12,180.246,,All Other Services Goods,178.888,0.76
CUUR0000SEGB     ,2025,M13,180.039,,All Other Services Goods,178.259,1.0
CUUR0000SEGB01   ,2022,M01,105.278,,All Other Services Goods,,
CUUR0000SEGB01   ,2022,M02,105.753,,All Other Services Goods,,
CUUR0000SEGB01   ,2022,M03,106.917,,All Other Services Goods,,
CUUR0000SEGB01   ,2022,M04,108.232,,All Other Services Goods,,
CUUR0000SEGB01   ,2022,M05,108.472,,All Other Services Goods,,
CUUR0000SEGB01   ,2022,M06,109.771,,All Other Services Goods,,
CUUR0000SEGB01   ,2022,M07,111.162,,All Other Services Goods,,
CUUR0000SEGB01   ,2022,M08,112.038,,All Other Services Goods,,
CUUR0000SEGB01   ,2022,M09,112.42,,All Other Services Goods,,
CUUR0000SEGB01   ,2022,M10,113.271,,All Other Services Goods,,
CUUR0000SEGB01   ,2022,M11,113.859,,All Other Services Goods,,
CUUR0000SEGB01   ,2022,M12,114.437,,All Other Services Goods,,
CUUR0000SEGB01   ,2022,M13,110.134,,All Other Services Goods,105.278,4.61
CUUR0000SEGB01   ,2023,M01,114.054,,All Other Services Goods,105.753,7.85
CUUR0000SEGB01   ,2023,M02,114.814,,All Other Services Goods,106.917,7.39
CUUR0000SEGB01   ,2023,M03,116.255,,All Other Services Goods,108.232,7.41
CUUR0000SEGB01   ,2023,M04,117.146,,All Other Services Goods,108.472,8.0
CUUR0000SEGB01   ,2023,M05,118.851,,All Other Services Goods,109.771,8.27
CUUR0000SEGB01   ,2023,M06,119.114,,All Other Services Goods,111.162,7.15
CUUR0000SEGB01   ,2023,M07,119.576,,All Other Services Goods,112.038,6.73
CUUR0000SEGB01   ,2023,M08,120.187,,All Other Services Goods,112.42,6.91
CUUR0000SEGB01   ,2023,M09,120.543,,All Other Services Goods,113.271,6.42
CUUR0000SEGB01   ,2023,M10,120.701,,All Other Services Goods,113.859,6.01
CUUR0000SEGB01   ,2023,M11,120.32,,All Other Services Goods,114.437,5.14
CUUR0000SEGB01   ,2023,M12,120.267,,All Other Services Goods,110.134,9.2
CUUR0000SEGB01   ,2023,M13,118.486,,All Other Services Goods,114.054,3.89
CUUR0000SEGB01   ,2024,M01,121.133,,All Other Services Goods,114.814,5.5
CUUR0000SEGB01   ,2024,M02,121.531,,All Other Services Goods,116.255,4.54
CUUR0000SEGB01   ,2024,M03,121.817,,All Other Services Goods,117.146,3.99
CUUR0000SEGB01   ,2024,M04,121.976,,All Other Services Goods,118.851,2.63
CUUR0000SEGB01   ,2024,M05,121.6,,All Other Services Goods,119.114,2.09
CUUR0000SEGB01   ,2024,M06,121.162,,All Other Services Goods,119.576,1.33
CUUR0000SEGB01   ,2024,M07,121.907,,All Other Services Goods,120.187,1.43
CUUR0000SEGB01   ,2024,M08,120.66,,All Other Services Goods,120.543,0.1
CUUR0000SEGB01   ,2024,M09,121.376,,All Other Services Goods,120.701,0.56
CUUR0000SEGB01   ,2024,M10,121.604,,All Other Services Goods,120.32,1.07
CUUR0000SEGB01   ,2024,M11,122.386,,All Other Services Goods,120.267,1.76
CUUR0000SEGB01   ,2024,M12,121.154,,All Other Services Goods,118.486,2.25
CUUR0000SEGB01   ,2024,M13,121.526,,All Other Services Goods,121.133,0.32
CUUR0000SEGB01   ,2025,M01,121.291,,All Other Services Goods,121.531,-0.2
CUUR0000SEGB01   ,2025,M02,123.193,,All Other Services Goods,121.817,1.13
CUUR0000SEGB01   ,2025,M03,123.046,,All Other Services Goods,121.976,0.88
CUUR0000SEGB01   ,2025,M04,122.681,,All Other Services Goods,121.6,0.89
CUUR0000SEGB01   ,2025,M05,123.149,,All Other Services Goods,121.162,1.64
CUUR0000SEGB01   ,2025,M06,122.082,,All Other Services Goods,121.907,0.14
CUUR0000SEGB01   ,2025,M07,122.269,,All Other Services Goods,120.66,1.33
CUUR0000SEGB01   ,2025,M08,122.858,,All Other Services Goods,121.376,1.22
CUUR0000SEGB01   ,2025,M09,124.066,,All Other Services Goods,121.604,2.02
CUUR0000SEGB01   ,2025,M10,,X,All Other Services Goods,122.386,
CUUR0000SEGB01   ,2025,M11,124.059,,All Other Services Goods,121.154,2.4
CUUR0000SEGB01   ,2025,M12,124.018,,All Other Services Goods,121.526,2.05
CUUR0000SEGB01   ,2025,M13,122.974,,All Other Services Goods,121.291,1.39
CUUR0000SEGB02   ,2022,M01,176.817,,All Other Services Goods,,
CUUR0000SEGB02   ,2022,M02,178.891,,All Other Services Goods,,
CUUR0000SEGB02   ,2022,M03,180.642,,All Other Services Goods,,
CUUR0000SEGB02   ,2022,M04,179.464,,All Other Services Goods,,
CUUR0000SEGB02   ,2022,M05,180.083,,All Other Services Goods,,
CUUR0000SEGB02   ,2022,M06,180.437,,All Other Services Goods,,
CUUR0000SEGB02   ,2022,M07,181.816,,All Other Services Goods,,
CUUR0000SEGB02   ,2022,M08,186.043,,All Other Services Goods,,
CUUR0000SEGB02   ,2022,M09,186.805,,All Other Services Goods,,
CUUR0000SEGB02   ,2022,M10,186.811,,All Other Services Goods,,
CUUR0000SEGB02   ,2022,M11,186.524,,All Other Services Goods,,
CUUR0000SEGB02   ,2022,M12,185.069,,All Other Services Goods,,
CUUR0000SEGB02   ,2022,M13,182.45,,All Other Services Goods,176.817,3.19
CUUR0000SEGB02   ,2023,M01,186.935,,All Other Services Goods,178.891,4.5
CUUR0000SEGB02   ,2023,M02,187.494,,All Other Services Goods,180.642,3.79
CUUR0000SEGB02   ,2023,M03,188.158,,All Other Services Goods,179.464,4.84
CUUR0000SEGB02   ,2023,M04,188.647,,All Other Services Goods,180.083,4.76
CUUR0000SEGB02   ,2023,M05,189.549,,All Other Services Goods,180.437,5.05
CUUR0000SEGB02   ,2023,M06,189.937,,All Other Services Goods,181.816,4.47
CUUR0000SEGB02   ,2023,M07,190.996,,All Other Services Goods,186.043,2.66
CUUR0000SEGB02   ,2023,M08,190.978,,All Other Services Goods,186.805,2.23
CUUR0000SEGB02   ,2023,M09,192.057,,All Other Services Goods,186.811,2.81
CUUR0000SEGB02   ,2023,M10,193.472,,All Other Services Goods,186.524,3.72
CUUR0000SEGB02   ,2023,M11,191.709,,All Other Services Goods,185.069,3.59
CUUR0000SEGB02   ,2023,M12,187.349,,All Other Services Goods,182.45,2.69
CUUR0000SEGB02   ,2023,M13,189.773,,All Other Services Goods,186.935,1.52
CUUR0000SEGB02   ,2024,M01,187.892,,All Other Services Goods,187.494,0.21
CUUR0000SEGB02   ,2024,M02,191.222,,All Other Services Goods,188.158,1.63
CUUR0000SEGB02   ,2024,M03,191.607,,All Other Services Goods,188.647,1.57
CUUR0000SEGB02   ,2024,M04,190.319,,All Other Services Goods,189.549,0.41
CUUR0000SEGB02   ,2024,M05,189.984,,All Other Services Goods,189.937,0.02
CUUR0000SEGB02   ,2024,M06,190.421,,All Other Services Goods,190.996,-0.3
CUUR0000SEGB02   ,2024,M07,189.982,,All Other Services Goods,190.978,-0.52
CUUR0000SEGB02   ,2024,M08,190.812,,All Other Services Goods,192.057,-0.65
CUUR0000SEGB02   ,2024,M09,191.105,,All Other Services Goods,193.472,-1.22
CUUR0000SEGB02   ,2024,M10,191.813,,All Other Services Goods,191.709,0.05
CUUR0000SEGB02   ,2024,M11,189.988,,All Other Services Goods,187.349,1.41
CUUR0000SEGB02   ,2024,M12,187.819,,All Other Services Goods,189.773,-1.03
CUUR0000SEGB02   ,2024,M13,190.247,,All Other Services Goods,187.892,1.25
CUUR0000SEGB02   ,2025,M01,189.029,,All Other Services Goods,191.222,-1.15
CUUR0000SEGB02   ,2025,M02,189.627,,All Other Services Goods,191.607,-1.03
CUUR0000SEGB02   ,2025,M03,189.666,,All Other Services Goods,190.319,-0.34
CUUR0000SEGB02   ,2025,M04,190.631,,All Other Services Goods,189.984,0.34
CUUR0000SEGB02   ,2025,M05,189.399,,All Other Services Goods,190.421,-0.54
CUUR0000SEGB02   ,2025,M06,191.072,,All Other Services Goods,189.982,0.57
CUUR0000SEGB02   ,2025,M07,190.717,,All Other Services Goods,190.812,-0.05
CUUR0000SEGB02   ,2025,M08,191.367,,All Other Services Goods,191.105,0.14
CUUR0000SEGB02   ,2025,M09,192.368,,All Other Services Goods,191.813,0.29
CUUR0000SEGB02   ,2025,M10,,X,All Other Services Goods,189.988,
CUUR0000SEGB02   ,2025,M11,190.307,,All Other Services Goods,187.819,1.32
CUUR0000SEGB02   ,2025,M12,189.36,,All Other Services Goods,190.247,-0.47
CUUR0000SEGB02   ,2025,M13,190.322,,All Other Services Goods,189.029,0.68
CUUR0000SEGC     ,2022,M01,306.709,,All Other Services Goods,,
CUUR0000SEGC     ,2022,M02,310.075,,All Other Services Goods,,
CUUR0000SEGC     ,2022,M03,308.692,,All Other Services Goods,,
CUUR0000SEGC     ,2022,M04,309.947,,All Other Services Goods,,
CUUR0000SEGC     ,2022,M05,311.454,,All Other Services Goods,,
CUUR0000SEGC     ,2022,M06,312.519,,All Other Services Goods,,
CUUR0000SEGC     ,2022,M07,313.204,,All Other Services Goods,,
CUUR0000SEGC     ,2022,M08,315.268,,All Other Services Goods,,
CUUR0000SEGC     ,2022,M09,316.133,,All Other Services Goods,,
CUUR0000SEGC     ,2022,M10,316.74,,All Other Services Goods,,
CUUR0000SEGC     ,2022,M11,321.146,,All Other Services Goods,,
CUUR0000SEGC     ,2022,M12,322.018,,All Other Services Goods,,
CUUR0000SEGC     ,2022,M13,313.659,,All Other Services Goods,306.709,2.27
CUUR0000SEGC     ,2023,M01,322.717,,All Other Services Goods,310.075,4.08
CUUR0000SEGC     ,2023,M02,324.811,,All Other Services Goods,308.692,5.22
CUUR0000SEGC     ,2023,M03,325.3,,All Other Services Goods,309.947,4.95
CUUR0000SEGC     ,2023,M04,326.322,,All Other Services Goods,311.454,4.77
CUUR0000SEGC     ,2023,M05,326.849,,All Other Services Goods,312.519,4.59
CUUR0000SEGC     ,2023,M06,328.023,,All Other Services Goods,313.204,4.73
CUUR0000SEGC     ,2023,M07,329.904,,All Other Services Goods,315.268,4.64
CUUR0000SEGC     ,2023,M08,331.261,,All Other Services Goods,316.133,4.79
CUUR0000SEGC     ,2023,M09,331.275,,All Other Services Goods,316.74,4.59
CUUR0000SEGC     ,2023,M10,332.717,,All Other Services Goods,321.146,3.6
CUUR0000SEGC     ,2023,M11,333.806,,All Other Services Goods,322.018,3.66
CUUR0000SEGC     ,2023,M12,334.085,,All Other Services Goods,313.659,6.51
CUUR0000SEGC     ,2023,M13,328.923,,All Other Services Goods,322.717,1.92
CUUR0000SEGC     ,2024,M01,336.316,,All Other Services Goods,324.811,3.54
CUUR0000SEGC     ,2024,M02,337.358,,All Other Services Goods,325.3,3.71
CUUR0000SEGC     ,2024,M03,337.564,,All Other Services Goods,326.322,3.45
CUUR0000SEGC     ,2024,M04,341.653,,All Other Services Goods,326.849,4.53
CUUR0000SEGC     ,2024,M05,342.45,,All Other Services Goods,328.023,4.4
CUUR0000SEGC     ,2024,M06,344.506,,All Other Services Goods,329.904,4.43
CUUR0000SEGC     ,2024,M07,344.819,,All Other Services Goods,331.261,4.09
CUUR0000SEGC     ,2024,M08,346.821,,All Other Services Goods,331.275,4.69
CUUR0000SEGC     ,2024,M09,347.077,,All Other Services Goods,332.717,4.32
CUUR0000SEGC     ,2024,M10,347.814,,All Other Services Goods,333.806,4.2
CUUR0000SEGC     ,2024,M11,349.909,,All Other Services Goods,334.085,4.74
CUUR0000SEGC     ,2024,M12,350.024,,All Other Services Goods,328.923,6.42
CUUR0000SEGC     ,2024,M13,343.859,,All Other Services Goods,336.316,2.24
CUUR0000SEGC     ,2025,M01,351.736,,All Other Services Goods,337.358,4.26
CUUR0000SEGC     ,2025,M02,353.165,,All Other Services Goods,337.564,4.62
CUUR0000SEGC     ,2025,M03,353.554,,All Other Services Goods,341.653,3.48
CUUR0000SEGC     ,2025,M04,353.939,,All Other Services Goods,342.45,3.35
CUUR0000SEGC     ,2025,M05,355.642,,All Other Services Goods,344.506,3.23
CUUR0000SEGC     ,2025,M06,357.641,,All Other Services Goods,344.819,3.72
CUUR0000SEGC     ,2025,M07,357.824,,All Other Services Goods,346.821,3.17
CUUR0000SEGC     ,2025,M08,359.588,,All Other Services Goods,347.077,3.6
CUUR0000SEGC     ,2025,M09,362.968,,All Other Services Goods,347.814,4.36
CUUR0000SEGC     ,2025,M10,,X,All Other Services Goods,349.909,
CUUR0000SEGC     ,2025,M11,364.342,,All Other Services Goods,350.024,4.09
CUUR0000SEGC     ,2025,M12,366.953,,All Other Services Goods,343.859,6.72
CUUR0000SEGC     ,2025,M13,357.941,,All Other Services Goods,351.736,1.76
CUUR0000SEGC01   ,2022,M01,187.143,,All Other Services Goods,,
CUUR0000SEGC01   ,2022,M02,189.197,,All Other Services Goods,,
CUUR0000SEGC01   ,2022,M03,188.353,,All Other Services Goods,,
CUUR0000SEGC01   ,2022,M04,189.118,,All Other Services Goods,,
CUUR0000SEGC01   ,2022,M05,190.038,,All Other Services Goods,,
CUUR0000SEGC01   ,2022,M06,190.688,,All Other Services Goods,,
CUUR0000SEGC01   ,2022,M07,191.105,,All Other Services Goods,,
CUUR0000SEGC01   ,2022,M08,192.365,,All Other Services Goods,,
CUUR0000SEGC01   ,2022,M09,192.893,,All Other Services Goods,,
CUUR0000SEGC01   ,2022,M10,193.263,,All Other Services Goods,,
CUUR0000SEGC01   ,2022,M11,195.951,,All Other Services Goods,,
CUUR0000SEGC01   ,2022,M12,196.484,,All Other Services Goods,,
CUUR0000SEGC01   ,2022,M13,191.383,,All Other Services Goods,187.143,2.27
CUUR0000SEGC01   ,2023,M01,196.91,,All Other Services Goods,189.197,4.08
CUUR0000SEGC01   ,2023,M02,198.188,,All Other Services Goods,188.353,5.22
CUUR0000SEGC01   ,2023,M03,198.486,,All Other Services Goods,189.118,4.95
CUUR0000SEGC01   ,2023,M04,199.11,,All Other Services Goods,190.038,4.77
CUUR0000SEGC01   ,2023,M05,199.432,,All Other Services Goods,190.688,4.59
CUUR0000SEGC01   ,2023,M06,200.148,,All Other Services Goods,191.105,4.73
CUUR0000SEGC01   ,2023,M07,201.295,,All Other Services Goods,192.365,4.64
CUUR0000SEGC01   ,2023,M08,202.123,,All Other Services Goods,192.893,4.79
CUUR0000SEGC01   ,2023,M09,202.132,,All Other Services Goods,193.263,4.59
CUUR0000SEGC01   ,2023,M10,203.012,,All Other Services Goods,195.951,3.6
CUUR0000SEGC01   ,2023,M11,203.676,,All Other Services Goods,196.484,3.66
CUUR0000SEGC01   ,2023,M12,203.847,,All Other Services Goods,191.383,6.51
CUUR0000SEGC01   ,2023,M13,200.697,,All Other Services Goods,196.91,1.92
CUUR0000SEGC01   ,2024,M01,205.207,,All Other Services Goods,198.188,3.54
CUUR0000SEGC01   ,2024,M02,205.843,,All Other Services Goods,198.486,3.71
CUUR0000SEGC01   ,2024,M03,205.969,,All Other Services Goods,199.11,3.44
CUUR0000SEGC01   ,2024,M04,208.464,,All Other Services Goods,199.432,4.53
CUUR0000SEGC01   ,2024,M05,208.95,,All Other Services Goods,200.148,4.4
CUUR0000SEGC01   ,2024,M06,210.205,,All Other Services Goods,201.295,4.43
CUUR0000SEGC01   ,2024,M07,210.396,,All Other Services Goods,202.123,4.09
CUUR0000SEGC01   ,2024,M08,211.618,,All Other Services Goods,202.132,4.69
CUUR0000SEGC01   ,2024,M09,211.774,,All Other Services Goods,203.012,4.32
CUUR0000SEGC01   ,2024,M10,212.223,,All Other Services Goods,203.676,4.2
CUUR0000SEGC01   ,2024,M11,213.502,,All Other Services Goods,203.847,4.74
CUUR0000SEGC01   ,2024,M12,213.572,,All Other Services Goods,200.697,6.42
CUUR0000SEGC01   ,2024,M13,209.81,,All Other Services Goods,205.207,2.24
CUUR0000SEGC01   ,2025,M01,214.616,,All Other Services Goods,205.843,4.26
CUUR0000SEGC01   ,2025,M02,215.488,,All Other Services Goods,205.969,4.62
CUUR0000SEGC01   ,2025,M03,215.726,,All Other Services Goods,208.464,3.48
CUUR0000SEGC01   ,2025,M04,215.961,,All Other Services Goods,208.95,3.36
CUUR0000SEGC01   ,2025,M05,217.0,,All Other Services Goods,210.205,3.23
CUUR0000SEGC01   ,2025,M06,218.219,,All Other Services Goods,210.396,3.72
CUUR0000SEGC01   ,2025,M07,218.331,,All Other Services Goods,211.618,3.17
CUUR0000SEGC01   ,2025,M08,219.407,,All Other Services Goods,211.774,3.6
CUUR0000SEGC01   ,2025,M09,221.47,,All Other Services Goods,212.223,4.36
CUUR0000SEGC01   ,2025,M10,,X,All Other Services Goods,213.502,
CUUR0000SEGC01   ,2025,M11,222.308,,All Other Services Goods,213.572,4.09
CUUR0000SEGC01   ,2025,M12,223.901,,All Other Services Goods,209.81,6.72
CUUR0000SEGC01   ,2025,M13,218.402,,All Other Services Goods,214.616,1.76
CUUR0000SEGD     ,2022,M01,479.831,,All Other Services Goods,,
CUUR0000SEGD     ,2022,M02,485.806,,All Other Services Goods,,
CUUR0000SEGD     ,2022,M03,490.67,,All Other Services Goods,,
CUUR0000SEGD     ,2022,M04,493.539,,All Other Services Goods,,
CUUR0000SEGD     ,2022,M05,492.985,,All Other Services Goods,,
CUUR0000SEGD     ,2022,M06,495.391,,All Other Services Goods,,
CUUR0000SEGD     ,2022,M07,497.991,,All Other Services Goods,,
CUUR0000SEGD     ,2022,M08,498.352,,All Other Services Goods,,
CUUR0000SEGD     ,2022,M09,499.652,,All Other Services Goods,,
CUUR0000SEGD     ,2022,M10,501.987,,All Other Services Goods,,
CUUR0000SEGD     ,2022,M11,504.201,,All Other Services Goods,,
CUUR0000SEGD     ,2022,M12,502.035,,All Other Services Goods,,
CUUR0000SEGD     ,2022,M13,495.203,,All Other Services Goods,479.831,3.2
CUUR0000SEGD     ,2023,M01,505.919,,All Other Services Goods,485.806,4.14
CUUR0000SEGD     ,2023,M02,512.826,,All Other Services Goods,490.67,4.52
CUUR0000SEGD     ,2023,M03,516.389,,All Other Services Goods,493.539,4.63
CUUR0000SEGD     ,2023,M04,528.701,,All Other Services Goods,492.985,7.24
CUUR0000SEGD     ,2023,M05,532.363,,All Other Services Goods,495.391,7.46
CUUR0000SEGD     ,2023,M06,533.084,,All Other Services Goods,497.991,7.05
CUUR0000SEGD     ,2023,M07,530.282,,All Other Services Goods,498.352,6.41
CUUR0000SEGD     ,2023,M08,535.122,,All Other Services Goods,499.652,7.1
CUUR0000SEGD     ,2023,M09,540.99,,All Other Services Goods,501.987,7.77
CUUR0000SEGD     ,2023,M10,541.691,,All Other Services Goods,504.201,7.44
CUUR0000SEGD     ,2023,M11,543.156,,All Other Services Goods,502.035,8.19
CUUR0000SEGD     ,2023,M12,543.85,,All Other Services Goods,495.203,9.82
CUUR0000SEGD     ,2023,M13,530.364,,All Other Services Goods,505.919,4.83
CUUR0000SEGD     ,2024,M01,550.139,,All Other Services Goods,512.826,7.28
CUUR0000SEGD     ,2024,M02,543.14,,All Other Services Goods,516.389,5.18
CUUR0000SEGD     ,2024,M03,549.966,,All Other Services Goods,528.701,4.02
CUUR0000SEGD     ,2024,M04,555.152,,All Other Services Goods,532.363,4.28
CUUR0000SEGD     ,2024,M05,551.272,,All Other Services Goods,533.084,3.41
CUUR0000SEGD     ,2024,M06,557.618,,All Other Services Goods,530.282,5.15
CUUR0000SEGD     ,2024,M07,559.777,,All Other Services Goods,535.122,4.61
CUUR0000SEGD     ,2024,M08,559.437,,All Other Services Goods,540.99,3.41
CUUR0000SEGD     ,2024,M09,560.366,,All Other Services Goods,541.691,3.45
CUUR0000SEGD     ,2024,M10,562.066,,All Other Services Goods,543.156,3.48
CUUR0000SEGD     ,2024,M11,563.335,,All Other Services Goods,543.85,3.58
CUUR0000SEGD     ,2024,M12,560.325,,All Other Services Goods,530.364,5.65
CUUR0000SEGD     ,2024,M13,556.049,,All Other Services Goods,550.139,1.07
CUUR0000SEGD     ,2025,M01,553.789,,All Other Services Goods,543.14,1.96
CUUR0000SEGD     ,2025,M02,560.786,,All Other Services Goods,549.966,1.97
CUUR0000SEGD     ,2025,M03,575.58,,All Other Services Goods,555.152,3.68
CUUR0000SEGD     ,2025,M04,577.497,,All Other Services Goods,551.272,4.76
CUUR0000SEGD     ,2025,M05,579.366,,All Other Services Goods,557.618,3.9
CUUR0000SEGD     ,2025,M06,583.004,,All Other Services Goods,559.777,4.15
CUUR0000SEGD     ,2025,M07,587.857,,All Other Services Goods,559.437,5.08
CUUR0000SEGD     ,2025,M08,586.98,,All Other Services Goods,560.366,4.75
CUUR0000SEGD     ,2025,M09,584.956,,All Other Services Goods,562.066,4.07
CUUR0000SEGD     ,2025,M10,,X,All Other Services Goods,563.335,
CUUR0000SEGD     ,2025,M11,591.152,,All Other Services Goods,560.325,5.5
CUUR0000SEGD     ,2025,M12,586.292,,All Other Services Goods,556.049,5.44
CUUR0000SEGD     ,2025,M13,578.842,,All Other Services Goods,553.789,4.52
CUUR0000SEGD01   ,2022,M01,381.584,,All Other Services Goods,,
