hs_code,cpi_category
84463010,Apparel
84463050,Apparel
84471110,Commodities Services Special
84471190,Commodities Services Special
84471210,Commodities Services Special
84471290,Commodities Services Special
84472020,Commodities Services Special
84472030,Commodities Services Special
84472040,Commodities Services Special
84472060,Commodities Services Special
84479010,Other
84479050,Other
84479090,Apparel
84481100,Transportation
84481900,All Other Services Goods
84482010,Housing
84482050,Transportation
84483100,Transportation
84483200,Housing
84483300,Other
84483910,Transportation
84483950,Transportation
84483990,Transportation
84484200,All Other Services Goods
84484910,Other
84484920,Transportation
84485110,Commodities Services Special
84485120,Commodities Services Special
84485130,Commodities Services Special
84485150,Other
84485910,Transportation
84485950,All Other Services Goods
84490010,Transportation
84490050,Transportation
84501100,Transportation
84501200,Other
84501900,Other
84502000,Other
84509020,Other
84509040,Housing
84509060,Transportation
84511000,Other
84512100,Other
84512900,Housing
84513000,Housing
84514000,Housing
84515000,Housing
84518000,Housing
84519030,Transportation
84519060,Housing
84519090,Housing
84521000,Other
84522110,Transportation
84522190,Transportation
84522910,Transportation
84522990,Transportation
84523000,Other
84529010,Housing
84529020,Transportation
84531000,Apparel
84532000,All Other Services Goods
84538000,Apparel
84539010,Transportation
84539050,Transportation
84541000,Commodities Services Special
84542000,Commodities Services Special
84543000,Commodities Services Special
84549000,Transportation
84551000,Commodities Services Special
84552100,Commodities Services Special
84552200,Commodities Services Special
84553000,Commodities Services Special
84559040,Transportation
84559080,Transportation
84561110,Commodities Services Special
84561170,All Other Services Goods
84561190,All Other Services Goods
84561210,Commodities Services Special
84561270,All Other Services Goods
84561290,All Other Services Goods
84562010,Commodities Services Special
84562050,Commodities Services Special
84563010,Commodities Services Special
84563050,Commodities Services Special
84564010,Commodities Services Special
84564090,Commodities Services Special
84565000,Commodities Services Special
84569031,Commodities Services Special
84569071,Commodities Services Special
84571000,Commodities Services Special
84572000,Commodities Services Special
84573000,Commodities Services Special
84581100,Commodities Services Special
84581900,Commodities Services Special
84589110,Commodities Services Special
84589150,Commodities Services Special
84589910,Commodities Services Special
84589950,Commodities Services Special
84591000,Apparel
84592100,Other
84592900,Other
84593100,Other
84593900,Other
84594100,Other
84594900,Other
84595100,Other
84595900,Other
84596100,Other
84596900,Other
84597040,Apparel
84597080,Apparel
84601200,Other
84601901,Other
84602200,Other
84602300,Other
84602400,Other
84602901,Other
84603100,Commodities Services Special
84603900,Commodities Services Special
84604040,Commodities Services Special
84604080,Commodities Services Special
84609040,Commodities Services Special
84609080,Commodities Services Special
84612040,Commodities Services Special
84612080,Commodities Services Special
84613040,Commodities Services Special
84613080,Commodities Services Special
84614010,Commodities Services Special
84614050,Commodities Services Special
84615040,Commodities Services Special
84615080,Commodities Services Special
84619030,Commodities Services Special
84619060,Commodities Services Special
84621100,Other
84621900,Other
84622200,Other
84622300,Transportation
84622400,Other
84622500,Other
84622600,Transportation
84622900,Other
84623210,Commodities Services Special
84623250,Commodities Services Special
84623300,Other
84623900,Other
84624200,Other
84624900,Other
84625100,Housing
84625900,Housing
84626140,Commodities Services Special
84626180,Commodities Services Special
84626240,Commodities Services Special
84626250,Commodities Services Special
84626340,Commodities Services Special
84626380,Commodities Services Special
84626940,Commodities Services Special
84626980,Commodities Services Special
84629040,Commodities Services Special
84629080,Commodities Services Special
84631000,Commodities Services Special
84632000,Apparel
84633000,Commodities Services Special
84639000,Commodities Services Special
84641001,Housing
84642001,Housing
84649001,Housing
84651000,Transportation
84652010,Other
84652050,Other
84652080,Other
84659100,Housing
84659200,Housing
84659300,Housing
84659400,Housing
84659500,Housing
84659600,Housing
84659902,Housing
84661001,All Other Services Goods
84662010,Commodities Services Special
84662080,Commodities Services Special
84663010,All Other Services Goods
84663060,Other
84663080,All Other Services Goods
84669110,Transportation
84669150,Transportation
84669210,Transportation
84669250,Transportation
84669311,Transportation
84669315,Transportation
84669330,Transportation
84669353,Transportation
84669360,Transportation
84669375,Transportation
84669396,Transportation
84669398,Transportation
84669420,Transportation
84669440,Transportation
84669465,Transportation
84669485,Transportation
84671110,Commodities Services Special
84671150,Commodities Services Special
84671910,Commodities Services Special
84671950,Commodities Services Special
84672100,Other
84672200,Other
84672900,All Other Services Goods
84678100,Other
84678910,Commodities Services Special
84678950,Commodities Services Special
84679101,Transportation
84679200,Transportation
84679901,Transportation
84681000,Other
84682010,All Other Services Goods
84682050,All Other Services Goods
84688010,All Other Services Goods
84688050,All Other Services Goods
84689010,Transportation
84689050,Transportation
84701000,Commodities Services Special
84702100,Medical
84702900,Medical
84703000,Commodities Services Special
84705000,Other
84709001,Medical
84713001,Transportation
84714101,Other
84714900,Commodities Services Special
84715001,Other
84716010,Transportation
84716020,Transportation
84716070,Other
84716080,Medical
84716090,Other
84717010,Other
84717020,Other
84717030,Other
84717040,Other
84717050,Other
84717060,Other
84717090,Other
84718010,Transportation
84718040,Transportation
84718090,Transportation
84719000,All Other Services Goods
84721000,Commodities Services Special
84723000,Commodities Services Special
84729005,Apparel
84729010,Transportation
84729040,Other
84729050,Other
84729060,Commodities Services Special
84729090,Other
84732100,Transportation
84732900,Transportation
84733011,Commodities Services Special
84733020,Transportation
84733051,Transportation
84733091,Transportation
84734010,Transportation
84734021,Other
84734041,Transportation
84734086,Transportation
84735030,Other
84735060,Other
84735090,Transportation
84741000,Housing
84742000,Housing
84743100,Housing
84743200,Commodities Services Special
84743900,Housing
84748000,Transportation
84749000,Transportation
84751000,Housing
84752100,Housing
84752900,Housing
84759010,Housing
84759090,Housing
84762100,Food
84762900,Food
84768100,Food
84768900,Food
84769000,Transportation
84771030,Apparel
84771040,Other
84771090,Other
84772000,Other
84773000,Other
84774001,Other
84775100,Transportation
84775901,Transportation
84778001,All Other Services Goods
84779025,Transportation
84779045,Housing
84779065,All Other Services Goods
84779086,Transportation
84781000,All Other Services Goods
84789000,Transportation
84791000,All Other Services Goods
84792000,Food
84793000,Housing
84794000,Other
84795000,Other
84796000,Other
84797100,Other
84797900,Other
84798100,Transportation
84798200,Commodities Services Special
84798300,Other
84798910,Other
84798920,Other
84798955,All Other Services Goods
84798965,All Other Services Goods
84798970,Housing
84798983,All Other Services Goods
84798992,Housing
84798995,All Other Services Goods
84799041,Housing
84799045,Transportation
84799055,Transportation
84799065,Transportation
84799075,Transportation
84799085,Transportation
84799095,Transportation
84801000,Commodities Services Special
84802000,Other
84803000,Other
84804100,Transportation
84804900,Transportation
84805000,Housing
84806000,Commodities Services Special
84807110,Apparel
84807140,Medical
84807180,Apparel
84807910,Apparel
84807990,Apparel
84811000,Housing
84812000,Transportation
84813010,Housing
84813020,Housing
84813090,Housing
84814000,Housing
84818010,Housing
84818030,Housing
84818050,Housing
84818090,Housing
84819010,Housing
84819030,Housing
84819050,Housing
84819090,Housing
84821010,Other
84821050,Other
84822000,Other
84823000,Other
84824000,Other
84825000,Other
84828000,Other
84829100,Other
84829905,Other
84829915,Other
84829925,Other
84829935,Transportation
84829945,Transportation
84829965,Transportation
84831010,Transportation
84831030,Other
84831050,Transportation
84832040,Transportation
84832080,Commodities Services Special
84833040,Transportation
84833080,Other
84834010,Other
84834030,Other
84834050,Other
84834070,Other
84834080,Housing
84834090,Transportation
84835040,Transportation
84835060,Transportation
84835090,Other
84836040,Other
84836080,Other
84839010,Transportation
84839020,Transportation
84839030,Transportation
84839050,Transportation
84839070,Transportation
84839080,Transportation
84841000,Commodities Services Special
